ID_Venda;Data;ID_Produto;ID_Cliente;ID_Vendedor;Quantidade;Preco_Unitario;Desconto_Pct;Valor_Bruto;Valor_Desconto;Valor_Total;Canal_Venda;arquivo_origem
V00210;2024-08-26;P010;C022;V01;2;404.11;0.0;808.22;0.0;808.22;Loja Física;dataset_vendas_fake.xlsx
V00211;2024-08-14;P012;C019;V05;2;1016.16;0.0;2032.32;0.0;2032.32;Vendedor Externo;dataset_vendas_fake.xlsx
V00212;2024-12-19;P009;C015;V08;1;321.88;0.0;321.88;0.0;321.88;E-commerce;dataset_vendas_fake.xlsx
V00213;2024-07-15;P016;C004;V01;1;640.74;0.0;640.74;0.0;640.74;Vendedor Externo;dataset_vendas_fake.xlsx
V00214;2024-10-19;P012;C019;V05;1;817.07;0.0;817.07;0.0;817.07;Marketplace;dataset_vendas_fake.xlsx
V00215;2024-01-12;P013;C009;V01;1;129.64;0.0;129.64;0.0;129.64;Loja Física;dataset_vendas_fake.xlsx
V00216;2024-11-06;P016;C027;V04;3;699.72;0.0;2099.16;0.0;2099.16;E-commerce;dataset_vendas_fake.xlsx
V00217;2024-11-06;P012;C008;V03;2;925.9;0.0;1851.8;0.0;1851.8;Marketplace;dataset_vendas_fake.xlsx
V00218;2024-12-13;P005;C021;V02;1;2183.09;0.05;2183.09;109.15;2073.94;Loja Física;dataset_vendas_fake.xlsx
V00219;2024-06-07;P015;C002;V06;1;271.88;0.0;271.88;0.0;271.88;E-commerce;dataset_vendas_fake.xlsx
V00220;2024-02-16;P010;C011;V08;1;472.34;0.0;472.34;0.0;472.34;E-commerce;dataset_vendas_fake.xlsx
V00221;2024-04-12;P005;C026;V07;1;2392.92;0.0;2392.92;0.0;2392.92;Marketplace;dataset_vendas_fake.xlsx
V00222;2024-03-25;P009;C030;V08;1;321.41;0.0;321.41;0.0;321.41;Marketplace;dataset_vendas_fake.xlsx
V00223;2024-06-22;P004;C015;V03;1;235.12;0.0;235.12;0.0;235.12;E-commerce;dataset_vendas_fake.xlsx
V00224;2024-04-25;P013;C028;V05;1;124.51;0.1;124.51;12.45;112.06;Loja Física;dataset_vendas_fake.xlsx
V00225;2024-07-21;P001;C009;V01;1;4587.45;0.0;4587.45;0.0;4587.45;Vendedor Externo;dataset_vendas_fake.xlsx
V00226;2024-07-07;P009;C019;V05;5;322.3;0.0;1611.5;0.0;1611.5;Marketplace;dataset_vendas_fake.xlsx
V00227;2024-02-25;P008;C016;V02;4;1863.51;0.1;7454.04;745.4;6708.64;Marketplace;dataset_vendas_fake.xlsx
V00228;2024-11-08;P008;C021;V02;1;1571.77;0.0;1571.77;0.0;1571.77;Vendedor Externo;dataset_vendas_fake.xlsx
V00229;2024-12-24;P010;C021;V07;3;462.36;0.0;1387.08;0.0;1387.08;Loja Física;dataset_vendas_fake.xlsx
V00230;2024-03-12;P002;C002;V06;1;4254.1;0.0;4254.1;0.0;4254.1;Vendedor Externo;dataset_vendas_fake.xlsx
V00231;2024-02-29;P004;C008;V03;1;251.8;0.0;251.8;0.0;251.8;Vendedor Externo;dataset_vendas_fake.xlsx
V00232;2024-08-20;P012;C022;V06;1;838.63;0.0;838.63;0.0;838.63;E-commerce;dataset_vendas_fake.xlsx
V00233;2024-07-31;P004;C027;V04;1;261.62;0.0;261.62;0.0;261.62;Vendedor Externo;dataset_vendas_fake.xlsx
V00234;2024-05-23;P002;C023;V05;1;4021.94;0.0;4021.94;0.0;4021.94;E-commerce;dataset_vendas_fake.xlsx
V00235;2024-08-15;P015;C008;V08;1;272.38;0.0;272.38;0.0;272.38;Loja Física;dataset_vendas_fake.xlsx
V00236;2024-12-17;P012;C018;V05;5;885.84;0.1;4429.2;442.92;3986.28;Loja Física;dataset_vendas_fake.xlsx
V00237;2024-07-22;P009;C007;V01;1;372.13;0.05;372.13;18.61;353.52;Vendedor Externo;dataset_vendas_fake.xlsx
V00238;2024-02-16;P007;C021;V02;1;2688.6;0.0;2688.6;0.0;2688.6;Loja Física;dataset_vendas_fake.xlsx
V00239;2024-06-19;P008;C005;V01;1;1890.4;0.1;1890.4;189.04;1701.36;Loja Física;dataset_vendas_fake.xlsx
V00240;2024-10-10;P007;C019;V05;4;2457.66;0.05;9830.64;491.53;9339.11;E-commerce;dataset_vendas_fake.xlsx
V00241;2024-06-17;P005;C026;V02;4;1970.15;0.0;7880.6;0.0;7880.6;Marketplace;dataset_vendas_fake.xlsx
V00242;2024-03-15;P005;C018;V05;2;2176.6;0.1;4353.2;435.32;3917.88;E-commerce;dataset_vendas_fake.xlsx
V00243;2024-02-26;P001;C005;V01;1;4890.7;0.0;4890.7;0.0;4890.7;Marketplace;dataset_vendas_fake.xlsx
V00244;2024-05-01;P019;C011;V03;1;444.55;0.1;444.55;44.46;400.09;E-commerce;dataset_vendas_fake.xlsx
V00245;2024-05-15;P002;C005;V06;2;4012.6;0.0;8025.2;0.0;8025.2;Loja Física;dataset_vendas_fake.xlsx
V00246;2024-02-02;P016;C015;V08;3;665.93;0.1;1997.79;199.78;1798.01;Loja Física;dataset_vendas_fake.xlsx
V00247;2024-08-19;P017;C008;V03;1;525.13;0.0;525.13;0.0;525.13;Marketplace;dataset_vendas_fake.xlsx
V00248;2024-08-22;P001;C002;V06;1;4837.32;0.0;4837.32;0.0;4837.32;Vendedor Externo;dataset_vendas_fake.xlsx
V00249;2024-08-06;P004;C016;V07;1;281.67;0.0;281.67;0.0;281.67;Loja Física;dataset_vendas_fake.xlsx
V00250;2024-02-11;P011;C020;V01;1;1394.87;0.0;1394.87;0.0;1394.87;Loja Física;dataset_vendas_fake.xlsx
V00251;2024-03-05;P009;C020;V06;1;394.74;0.0;394.74;0.0;394.74;Vendedor Externo;dataset_vendas_fake.xlsx
V00252;2024-11-01;P017;C010;V07;1;493.52;0.05;493.52;24.68;468.84;Vendedor Externo;dataset_vendas_fake.xlsx
V00253;2024-02-20;P004;C028;V05;2;258.61;0.1;517.22;51.72;465.5;Vendedor Externo;dataset_vendas_fake.xlsx
V00254;2024-08-19;P008;C014;V04;2;1563.7;0.0;3127.4;0.0;3127.4;Vendedor Externo;dataset_vendas_fake.xlsx
V00255;2024-07-23;P014;C024;V01;1;113.28;0.0;113.28;0.0;113.28;Marketplace;dataset_vendas_fake.xlsx
V00256;2024-08-06;P011;C022;V06;1;1350.01;0.1;1350.01;135.0;1215.01;Marketplace;dataset_vendas_fake.xlsx
V00257;2024-03-19;P016;C003;V02;1;737.97;0.0;737.97;0.0;737.97;Loja Física;dataset_vendas_fake.xlsx
V00258;2024-02-17;P014;C004;V06;2;97.1;0.0;194.2;0.0;194.2;E-commerce;dataset_vendas_fake.xlsx
V00259;2024-10-11;P002;C019;V05;2;3646.92;0.0;7293.84;0.0;7293.84;Loja Física;dataset_vendas_fake.xlsx
V00260;2024-07-29;P012;C028;V05;2;976.31;0.0;1952.62;0.0;1952.62;Loja Física;dataset_vendas_fake.xlsx
V00261;2024-05-27;P020;C010;V07;2;187.19;0.0;374.38;0.0;374.38;Loja Física;dataset_vendas_fake.xlsx
V00262;2024-10-22;P017;C007;V01;1;499.15;0.15;499.15;74.87;424.28;Vendedor Externo;dataset_vendas_fake.xlsx
V00263;2024-04-24;P004;C012;V06;1;250.25;0.0;250.25;0.0;250.25;Loja Física;dataset_vendas_fake.xlsx
V00264;2024-05-22;P019;C008;V08;4;443.25;0.0;1773.0;0.0;1773.0;Loja Física;dataset_vendas_fake.xlsx
V00265;2024-11-07;P009;C001;V01;1;366.0;0.0;366.0;0.0;366.0;Marketplace;dataset_vendas_fake.xlsx
V00266;2024-12-25;P010;C030;V08;3;504.4;0.0;1513.2;0.0;1513.2;Marketplace;dataset_vendas_fake.xlsx
V00267;2024-01-04;P006;C028;V05;2;1101.01;0.05;2202.02;110.1;2091.92;Vendedor Externo;dataset_vendas_fake.xlsx
V00268;2024-02-05;P005;C024;V01;1;2177.55;0.0;2177.55;0.0;2177.55;Loja Física;dataset_vendas_fake.xlsx
V00269;2024-09-28;P007;C013;V07;1;2864.74;0.15;2864.74;429.71;2435.03;Vendedor Externo;dataset_vendas_fake.xlsx
V00270;2024-06-23;P006;C012;V06;3;985.46;0.0;2956.38;0.0;2956.38;Marketplace;dataset_vendas_fake.xlsx
V00271;2024-10-17;P020;C003;V02;5;200.67;0.0;1003.35;0.0;1003.35;E-commerce;dataset_vendas_fake.xlsx
V00272;2024-03-21;P020;C002;V01;3;202.08;0.0;606.24;0.0;606.24;Marketplace;dataset_vendas_fake.xlsx
V00273;2024-08-14;P014;C016;V07;1;104.22;0.0;104.22;0.0;104.22;Vendedor Externo;dataset_vendas_fake.xlsx
V00274;2024-05-19;P007;C025;V03;1;2908.9;0.0;2908.9;0.0;2908.9;Marketplace;dataset_vendas_fake.xlsx
V00275;2024-08-08;P004;C010;V07;1;250.08;0.0;250.08;0.0;250.08;Marketplace;dataset_vendas_fake.xlsx
V00276;2024-01-24;P008;C013;V02;3;1645.47;0.0;4936.41;0.0;4936.41;Loja Física;dataset_vendas_fake.xlsx
V00277;2024-04-14;P010;C007;V01;2;450.65;0.0;901.3;0.0;901.3;Marketplace;dataset_vendas_fake.xlsx
V00278;2024-05-28;P011;C004;V01;1;1156.38;0.0;1156.38;0.0;1156.38;Vendedor Externo;dataset_vendas_fake.xlsx
V00279;2024-08-08;P006;C005;V06;1;977.64;0.15;977.64;146.65;830.99;E-commerce;dataset_vendas_fake.xlsx
V00280;2024-09-13;P018;C027;V04;1;900.99;0.0;900.99;0.0;900.99;Loja Física;dataset_vendas_fake.xlsx
V00281;2024-07-22;P002;C014;V04;1;4150.27;0.0;4150.27;0.0;4150.27;Vendedor Externo;dataset_vendas_fake.xlsx
V00282;2024-02-09;P011;C019;V05;4;1158.81;0.0;4635.24;0.0;4635.24;Vendedor Externo;dataset_vendas_fake.xlsx
V00283;2024-12-29;P014;C010;V02;1;119.92;0.0;119.92;0.0;119.92;Vendedor Externo;dataset_vendas_fake.xlsx
V00284;2024-01-11;P011;C006;V06;1;1133.39;0.05;1133.39;56.67;1076.72;Marketplace;dataset_vendas_fake.xlsx
V00285;2024-02-15;P014;C028;V05;1;117.32;0.0;117.32;0.0;117.32;E-commerce;dataset_vendas_fake.xlsx
V00286;2024-08-11;P019;C013;V02;1;429.35;0.0;429.35;0.0;429.35;Vendedor Externo;dataset_vendas_fake.xlsx
V00287;2024-06-07;P011;C008;V08;1;1132.97;0.05;1132.97;56.65;1076.32;E-commerce;dataset_vendas_fake.xlsx
V00288;2024-02-09;P017;C021;V02;1;544.74;0.0;544.74;0.0;544.74;E-commerce;dataset_vendas_fake.xlsx
V00289;2024-06-27;P012;C024;V01;1;939.82;0.0;939.82;0.0;939.82;E-commerce;dataset_vendas_fake.xlsx
V00290;2024-02-22;P005;C009;V01;1;2327.44;0.15;2327.44;349.12;1978.32;E-commerce;dataset_vendas_fake.xlsx
V00291;2024-11-04;P005;C025;V03;1;2017.14;0.0;2017.14;0.0;2017.14;E-commerce;dataset_vendas_fake.xlsx
V00292;2024-11-17;P016;C015;V08;1;604.26;0.0;604.26;0.0;604.26;Marketplace;dataset_vendas_fake.xlsx
V00293;2024-11-17;P011;C005;V06;2;1317.75;0.0;2635.5;0.0;2635.5;Loja Física;dataset_vendas_fake.xlsx
V00294;2024-08-28;P015;C021;V07;1;279.48;0.0;279.48;0.0;279.48;Marketplace;dataset_vendas_fake.xlsx
V00295;2024-10-29;P002;C012;V01;1;3602.03;0.05;3602.03;180.1;3421.93;Marketplace;dataset_vendas_fake.xlsx
V00296;2024-08-24;P015;C002;V01;1;310.48;0.0;310.48;0.0;310.48;Marketplace;dataset_vendas_fake.xlsx
V00297;2024-05-26;P003;C021;V02;1;60.08;0.05;60.08;3.0;57.08;Vendedor Externo;dataset_vendas_fake.xlsx
V00298;2024-08-24;P019;C018;V05;3;523.8;0.0;1571.4;0.0;1571.4;Vendedor Externo;dataset_vendas_fake.xlsx
V00299;2024-10-19;P007;C011;V08;2;2511.31;0.0;5022.62;0.0;5022.62;E-commerce;dataset_vendas_fake.xlsx
V00300;2024-02-01;P015;C004;V06;3;263.46;0.0;790.38;0.0;790.38;Loja Física;dataset_vendas_fake.xlsx
V00301;2024-09-15;P006;C002;V01;1;881.5;0.0;881.5;0.0;881.5;Vendedor Externo;dataset_vendas_fake.xlsx
V00302;2024-08-12;P017;C017;V04;1;531.05;0.1;531.05;53.1;477.95;Marketplace;dataset_vendas_fake.xlsx
V00303;2024-07-09;P010;C013;V07;2;438.28;0.0;876.56;0.0;876.56;Marketplace;dataset_vendas_fake.xlsx
V00304;2024-12-13;P020;C002;V06;1;189.36;0.0;189.36;0.0;189.36;Loja Física;dataset_vendas_fake.xlsx
V00305;2024-06-17;P004;C018;V05;2;250.79;0.0;501.58;0.0;501.58;Marketplace;dataset_vendas_fake.xlsx
V00306;2024-05-09;P020;C028;V05;1;175.9;0.15;175.9;26.38;149.52;Marketplace;dataset_vendas_fake.xlsx
V00307;2024-02-11;P019;C022;V01;2;441.67;0.1;883.34;88.33;795.01;Marketplace;dataset_vendas_fake.xlsx
V00308;2024-06-07;P013;C005;V01;1;148.49;0.05;148.49;7.42;141.07;Marketplace;dataset_vendas_fake.xlsx
V00309;2024-10-13;P013;C021;V07;1;119.5;0.0;119.5;0.0;119.5;E-commerce;dataset_vendas_fake.xlsx
V00310;2024-12-09;P017;C003;V07;1;559.25;0.0;559.25;0.0;559.25;Marketplace;dataset_vendas_fake.xlsx
V00311;2024-01-10;P012;C010;V02;1;1002.45;0.2;1002.45;200.49;801.96;E-commerce;dataset_vendas_fake.xlsx
V00312;2024-06-23;P016;C007;V01;1;628.84;0.0;628.84;0.0;628.84;E-commerce;dataset_vendas_fake.xlsx
V00313;2024-03-20;P003;C010;V02;1;70.65;0.0;70.65;0.0;70.65;Loja Física;dataset_vendas_fake.xlsx
V00314;2024-12-04;P011;C029;V01;1;1197.87;0.0;1197.87;0.0;1197.87;Vendedor Externo;dataset_vendas_fake.xlsx
V00315;2024-03-19;P006;C006;V01;2;1078.29;0.0;2156.58;0.0;2156.58;Vendedor Externo;dataset_vendas_fake.xlsx
V00316;2024-01-23;P014;C012;V01;1;97.34;0.15;97.34;14.6;82.74;Vendedor Externo;dataset_vendas_fake.xlsx
V00317;2024-11-08;P010;C025;V08;3;466.91;0.0;1400.73;0.0;1400.73;E-commerce;dataset_vendas_fake.xlsx
V00318;2024-09-30;P008;C010;V07;2;1573.66;0.15;3147.32;472.1;2675.22;E-commerce;dataset_vendas_fake.xlsx
V00319;2024-07-07;P019;C015;V08;1;470.59;0.0;470.59;0.0;470.59;Marketplace;dataset_vendas_fake.xlsx
V00320;2024-07-14;P017;C017;V04;1;497.12;0.05;497.12;24.86;472.26;E-commerce;dataset_vendas_fake.xlsx
V00321;2024-04-12;P020;C005;V06;1;189.94;0.0;189.94;0.0;189.94;Loja Física;dataset_vendas_fake.xlsx
V00322;2024-11-24;P016;C028;V05;1;648.5;0.0;648.5;0.0;648.5;Loja Física;dataset_vendas_fake.xlsx
V00323;2024-12-30;P017;C028;V05;2;514.52;0.0;1029.04;0.0;1029.04;Marketplace;dataset_vendas_fake.xlsx
V00324;2024-02-12;P006;C009;V06;1;1037.6;0.15;1037.6;155.64;881.96;E-commerce;dataset_vendas_fake.xlsx
V00325;2024-08-11;P003;C030;V03;2;59.64;0.0;119.28;0.0;119.28;Vendedor Externo;dataset_vendas_fake.xlsx
V00326;2024-06-27;P001;C014;V04;1;4666.49;0.0;4666.49;0.0;4666.49;Vendedor Externo;dataset_vendas_fake.xlsx
V00327;2024-09-14;P012;C008;V08;1;948.28;0.0;948.28;0.0;948.28;Loja Física;dataset_vendas_fake.xlsx
V00328;2024-07-10;P008;C001;V06;2;1544.77;0.0;3089.54;0.0;3089.54;Loja Física;dataset_vendas_fake.xlsx
V00329;2024-12-31;P011;C026;V02;2;1266.85;0.0;2533.7;0.0;2533.7;E-commerce;dataset_vendas_fake.xlsx
V00330;2024-01-20;P010;C030;V08;1;427.6;0.1;427.6;42.76;384.84;E-commerce;dataset_vendas_fake.xlsx
V00331;2024-12-27;P016;C015;V03;2;716.71;0.0;1433.42;0.0;1433.42;Loja Física;dataset_vendas_fake.xlsx
V00332;2024-01-10;P009;C007;V01;1;344.09;0.0;344.09;0.0;344.09;Vendedor Externo;dataset_vendas_fake.xlsx
V00333;2024-02-26;P010;C008;V08;3;415.32;0.15;1245.96;186.89;1059.07;Loja Física;dataset_vendas_fake.xlsx
V00334;2024-01-25;P008;C014;V04;1;1577.76;0.0;1577.76;0.0;1577.76;Loja Física;dataset_vendas_fake.xlsx
V00335;2024-02-26;P016;C020;V01;3;723.01;0.1;2169.03;216.9;1952.13;E-commerce;dataset_vendas_fake.xlsx
V00336;2024-03-14;P010;C014;V04;2;477.53;0.1;955.06;95.51;859.55;Marketplace;dataset_vendas_fake.xlsx
V00337;2024-05-03;P019;C014;V04;1;483.24;0.0;483.24;0.0;483.24;Loja Física;dataset_vendas_fake.xlsx
V00338;2024-09-25;P012;C003;V02;5;1027.27;0.0;5136.35;0.0;5136.35;Vendedor Externo;dataset_vendas_fake.xlsx
V00339;2024-08-28;P002;C021;V07;2;4406.74;0.0;8813.48;0.0;8813.48;Marketplace;dataset_vendas_fake.xlsx
V00340;2024-05-09;P001;C012;V01;1;5025.35;0.0;5025.35;0.0;5025.35;Marketplace;dataset_vendas_fake.xlsx
V00341;2024-05-03;P004;C025;V08;2;243.73;0.15;487.46;73.12;414.34;E-commerce;dataset_vendas_fake.xlsx
V00342;2024-01-23;P012;C018;V05;5;1027.32;0.0;5136.6;0.0;5136.6;E-commerce;dataset_vendas_fake.xlsx
V00343;2024-12-16;P015;C023;V05;3;324.57;0.0;973.71;0.0;973.71;E-commerce;dataset_vendas_fake.xlsx
V00344;2024-03-10;P003;C023;V05;2;56.83;0.0;113.66;0.0;113.66;Loja Física;dataset_vendas_fake.xlsx
V00345;2024-05-30;P007;C002;V01;1;2455.18;0.0;2455.18;0.0;2455.18;Loja Física;dataset_vendas_fake.xlsx
V00346;2024-06-10;P010;C017;V04;2;438.07;0.05;876.14;43.81;832.33;Vendedor Externo;dataset_vendas_fake.xlsx
V00347;2024-05-09;P002;C025;V03;1;3808.98;0.0;3808.98;0.0;3808.98;Marketplace;dataset_vendas_fake.xlsx
V00348;2024-07-01;P002;C028;V05;2;3812.38;0.0;7624.76;0.0;7624.76;Marketplace;dataset_vendas_fake.xlsx
V00349;2024-03-04;P012;C014;V04;3;952.61;0.0;2857.83;0.0;2857.83;Vendedor Externo;dataset_vendas_fake.xlsx
V00350;2024-07-16;P011;C006;V06;1;1383.54;0.0;1383.54;0.0;1383.54;Vendedor Externo;dataset_vendas_fake.xlsx
V00351;2024-07-07;P017;C009;V01;3;545.35;0.15;1636.05;245.41;1390.64;Vendedor Externo;dataset_vendas_fake.xlsx
V00352;2024-02-10;P014;C020;V01;2;119.95;0.0;239.9;0.0;239.9;Marketplace;dataset_vendas_fake.xlsx
V00353;2024-06-13;P004;C003;V07;2;250.32;0.0;500.64;0.0;500.64;Marketplace;dataset_vendas_fake.xlsx
V00354;2024-06-05;P015;C020;V06;2;326.72;0.2;653.44;130.69;522.75;E-commerce;dataset_vendas_fake.xlsx
V00355;2024-12-19;P015;C012;V06;2;293.21;0.0;586.42;0.0;586.42;Loja Física;dataset_vendas_fake.xlsx
V00356;2024-06-29;P020;C014;V04;2;173.36;0.0;346.72;0.0;346.72;Loja Física;dataset_vendas_fake.xlsx
V00357;2024-02-08;P013;C012;V01;1;128.3;0.0;128.3;0.0;128.3;Loja Física;dataset_vendas_fake.xlsx
V00358;2024-03-14;P020;C022;V06;1;164.42;0.0;164.42;0.0;164.42;Loja Física;dataset_vendas_fake.xlsx
V00359;2024-03-05;P003;C008;V08;5;62.99;0.0;314.95;0.0;314.95;Marketplace;dataset_vendas_fake.xlsx
V00360;2024-07-15;P019;C002;V01;2;450.97;0.15;901.94;135.29;766.65;Vendedor Externo;dataset_vendas_fake.xlsx
V00361;2024-07-08;P012;C015;V03;2;832.84;0.0;1665.68;0.0;1665.68;E-commerce;dataset_vendas_fake.xlsx
V00362;2024-09-28;P012;C013;V07;3;1027.43;0.0;3082.29;0.0;3082.29;Marketplace;dataset_vendas_fake.xlsx
V00363;2024-05-07;P004;C001;V01;2;235.52;0.2;471.04;94.21;376.83;Vendedor Externo;dataset_vendas_fake.xlsx
V00364;2024-09-22;P013;C030;V03;1;150.1;0.0;150.1;0.0;150.1;Marketplace;dataset_vendas_fake.xlsx
V00365;2024-05-13;P015;C007;V06;2;300.18;0.0;600.36;0.0;600.36;Vendedor Externo;dataset_vendas_fake.xlsx
V00366;2024-04-12;P004;C005;V01;1;238.89;0.0;238.89;0.0;238.89;Vendedor Externo;dataset_vendas_fake.xlsx
V00367;2024-03-29;P015;C003;V07;2;288.23;0.0;576.46;0.0;576.46;Marketplace;dataset_vendas_fake.xlsx
V00368;2024-12-29;P003;C018;V05;4;70.17;0.15;280.68;42.1;238.58;Marketplace;dataset_vendas_fake.xlsx
V00369;2024-03-21;P006;C026;V07;5;917.6;0.0;4588.0;0.0;4588.0;E-commerce;dataset_vendas_fake.xlsx
V00370;2024-03-03;P007;C026;V02;2;2837.85;0.0;5675.7;0.0;5675.7;E-commerce;dataset_vendas_fake.xlsx
V00371;2024-09-09;P001;C012;V06;2;4251.37;0.0;8502.74;0.0;8502.74;Vendedor Externo;dataset_vendas_fake.xlsx
V00372;2024-10-09;P005;C020;V01;1;2186.29;0.0;2186.29;0.0;2186.29;Loja Física;dataset_vendas_fake.xlsx
V00373;2024-06-07;P013;C023;V05;1;147.93;0.0;147.93;0.0;147.93;Vendedor Externo;dataset_vendas_fake.xlsx
V00374;2024-07-28;P019;C003;V02;1;530.76;0.15;530.76;79.61;451.15;Marketplace;dataset_vendas_fake.xlsx
V00375;2024-11-24;P003;C015;V08;3;69.0;0.0;207.0;0.0;207.0;Marketplace;dataset_vendas_fake.xlsx
V00376;2024-03-06;P018;C021;V02;1;793.88;0.0;793.88;0.0;793.88;E-commerce;dataset_vendas_fake.xlsx
V00377;2024-08-09;P017;C030;V03;1;509.55;0.05;509.55;25.48;484.07;Loja Física;dataset_vendas_fake.xlsx
V00378;2024-09-22;P005;C010;V02;1;1917.55;0.0;1917.55;0.0;1917.55;E-commerce;dataset_vendas_fake.xlsx
V00379;2024-06-14;P008;C012;V06;2;1531.97;0.1;3063.94;306.39;2757.55;Loja Física;dataset_vendas_fake.xlsx
V00380;2024-05-08;P007;C021;V07;1;2694.59;0.0;2694.59;0.0;2694.59;E-commerce;dataset_vendas_fake.xlsx
V00381;2024-11-16;P010;C020;V01;2;438.95;0.0;877.9;0.0;877.9;E-commerce;dataset_vendas_fake.xlsx
V00382;2024-10-30;P019;C005;V01;1;456.78;0.1;456.78;45.68;411.1;Marketplace;dataset_vendas_fake.xlsx
V00383;2024-10-15;P002;C027;V04;2;4145.28;0.1;8290.56;829.06;7461.5;Loja Física;dataset_vendas_fake.xlsx
V00384;2024-01-24;P019;C009;V01;3;509.3;0.1;1527.9;152.79;1375.11;Vendedor Externo;dataset_vendas_fake.xlsx
V00385;2024-11-12;P001;C016;V07;2;4761.76;0.0;9523.52;0.0;9523.52;Marketplace;dataset_vendas_fake.xlsx
V00386;2024-09-04;P008;C026;V07;2;1566.61;0.1;3133.22;313.32;2819.9;Marketplace;dataset_vendas_fake.xlsx
V00387;2024-08-20;P003;C023;V05;3;56.71;0.1;170.13;17.01;153.12;E-commerce;dataset_vendas_fake.xlsx
V00388;2024-08-13;P014;C016;V07;1;102.55;0.05;102.55;5.13;97.42;E-commerce;dataset_vendas_fake.xlsx
V00389;2024-06-23;P020;C005;V06;1;199.72;0.1;199.72;19.97;179.75;Marketplace;dataset_vendas_fake.xlsx
V00390;2024-06-25;P013;C005;V06;1;118.96;0.0;118.96;0.0;118.96;Loja Física;dataset_vendas_fake.xlsx
V00391;2024-06-12;P008;C015;V03;2;1912.1;0.0;3824.2;0.0;3824.2;Marketplace;dataset_vendas_fake.xlsx
V00392;2024-08-18;P008;C005;V01;1;1766.28;0.0;1766.28;0.0;1766.28;Loja Física;dataset_vendas_fake.xlsx
V00393;2024-05-28;P013;C028;V05;2;122.31;0.05;244.62;12.23;232.39;E-commerce;dataset_vendas_fake.xlsx
V00394;2024-03-22;P011;C030;V08;1;1412.47;0.0;1412.47;0.0;1412.47;E-commerce;dataset_vendas_fake.xlsx
V00395;2024-03-22;P016;C017;V04;2;756.58;0.0;1513.16;0.0;1513.16;Vendedor Externo;dataset_vendas_fake.xlsx
V00396;2024-06-06;P016;C001;V01;4;715.56;0.0;2862.24;0.0;2862.24;Vendedor Externo;dataset_vendas_fake.xlsx
V00397;2024-09-15;P015;C008;V03;1;314.55;0.0;314.55;0.0;314.55;Marketplace;dataset_vendas_fake.xlsx
V00398;2024-01-25;P002;C010;V07;1;3838.97;0.0;3838.97;0.0;3838.97;Vendedor Externo;dataset_vendas_fake.xlsx
V00399;2024-05-26;P018;C001;V01;1;964.12;0.2;964.12;192.82;771.3;Vendedor Externo;dataset_vendas_fake.xlsx
V00400;2024-03-09;P009;C024;V06;4;378.09;0.0;1512.36;0.0;1512.36;Vendedor Externo;dataset_vendas_fake.xlsx
V00401;2024-07-06;P002;C013;V02;2;3524.1;0.0;7048.2;0.0;7048.2;E-commerce;dataset_vendas_fake.xlsx
V00402;2024-07-04;P018;C010;V02;1;881.04;0.05;881.04;44.05;836.99;Vendedor Externo;dataset_vendas_fake.xlsx
V00403;2024-09-15;P015;C025;V08;2;295.27;0.0;590.54;0.0;590.54;Loja Física;dataset_vendas_fake.xlsx
V00404;2024-03-06;P004;C013;V07;5;251.85;0.0;1259.25;0.0;1259.25;Marketplace;dataset_vendas_fake.xlsx
V00405;2024-10-12;P012;C025;V03;1;993.32;0.0;993.32;0.0;993.32;E-commerce;dataset_vendas_fake.xlsx
V00406;2024-11-04;P017;C013;V02;1;485.96;0.0;485.96;0.0;485.96;Loja Física;dataset_vendas_fake.xlsx
V00407;2024-01-20;P005;C023;V05;2;2018.46;0.15;4036.92;605.54;3431.38;Vendedor Externo;dataset_vendas_fake.xlsx
V00408;2024-09-22;P015;C005;V01;1;294.28;0.15;294.28;44.14;250.14;Marketplace;dataset_vendas_fake.xlsx
V00409;2024-11-09;P011;C006;V06;1;1311.4;0.0;1311.4;0.0;1311.4;Marketplace;dataset_vendas_fake.xlsx
V00410;2024-10-30;P011;C017;V04;1;1419.01;0.0;1419.01;0.0;1419.01;Marketplace;dataset_vendas_fake.xlsx
V00411;2024-08-31;P001;C012;V06;3;4257.55;0.0;12772.65;0.0;12772.65;Loja Física;dataset_vendas_fake.xlsx
V00412;2024-08-01;P019;C010;V02;1;502.55;0.0;502.55;0.0;502.55;Vendedor Externo;dataset_vendas_fake.xlsx
V00413;2024-05-15;P019;C019;V05;3;481.31;0.2;1443.93;288.79;1155.14;Loja Física;dataset_vendas_fake.xlsx
V00414;2024-10-25;P016;C006;V06;1;745.93;0.05;745.93;37.3;708.63;E-commerce;dataset_vendas_fake.xlsx
V00415;2024-12-14;P008;C002;V01;2;1854.81;0.05;3709.62;185.48;3524.14;E-commerce;dataset_vendas_fake.xlsx
V00416;2024-01-10;P015;C011;V08;2;272.15;0.0;544.3;0.0;544.3;E-commerce;dataset_vendas_fake.xlsx
V00417;2024-07-30;P007;C014;V04;3;2785.07;0.05;8355.21;417.76;7937.45;Loja Física;dataset_vendas_fake.xlsx
V00418;2024-12-27;P005;C017;V04;1;1936.59;0.0;1936.59;0.0;1936.59;Marketplace;dataset_vendas_fake.xlsx
V00419;2024-12-05;P016;C017;V04;2;672.29;0.0;1344.58;0.0;1344.58;Marketplace;dataset_vendas_fake.xlsx
